ID,Name,Proponent,Project Type,AFOLU Activities,Methodology,Status,Country/Area,Estimated Annual Emission Reductions,Region,Project Registration Date,Crediting Period Start Date,Crediting Period End Date
942,ROCHELLE LANDFILL METHANE RECOVERY AND DESTRUCTION PROJECT,"William Charles Energy, LLC",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Withdrawn,United States,"100,000",North America,,2/9/2021,2/8/2031
899,"TIST Program in Kenya, VCS 006",Clean Air Action Corporation,Agriculture Forestry and Other Land Use,ARR,AR-AMS0001,Registered,Kenya,"233,275",Africa,10/1/2012,1/1/2004,12/31/2033
993,"TIST Program in Uganda, VCS 005",Clean Air Action Corporation,Agriculture Forestry and Other Land Use,ARR,AR-AMS0001,Registered,Uganda,"19,342",Africa,3/13/2013,1/1/2003,12/31/2032
995,"TIST Program in Uganda, VCS 006",Clean Air Action Corporation,Agriculture Forestry and Other Land Use,ARR,AR-AMS0001,Registered,Uganda,"7,787",Africa,3/13/2013,1/1/2006,12/31/2035
1015,"Community-based reforestation project on degraded lands in Uttar Pradesh, India by Indian Farm Forestry Development Co-operative Limited",Indian Farm Forestry Development Co-operative Limited,Agriculture Forestry and Other Land Use,ARR,AR-AMS0005,Registered,India,"5,651",Asia,10/8/2013,7/15/2008,7/14/2038
826,"TIST Program in Uganda, VCS 004",Clean Air Action Corporation,Agriculture Forestry and Other Land Use,ARR,AR-AMS0001,Registered,Uganda,"2,958",Africa,5/22/2012,1/1/2003,12/31/2032
827,"TIST Program in Uganda, VCS 003",Clean Air Action Corporation,Agriculture Forestry and Other Land Use,ARR,AR-AMS0001,Registered,Uganda,"13,112",Africa,5/23/2012,1/1/2003,12/31/2032
644,"27.95MW Wind Energy Project in Coimbatore District in Tamilnadu, India.",LAKSHMI MACHINE WORKS LTD,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"60,778",Asia,7/8/2011,,
678,"16.45 MW bundled grid connected renewable energy project in Tamil Nadu, India.",Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"36,518",Asia,6/4/2020,,
1624,"Biomass Based Cogeneration Project by CG GROUP, NEPAL",CG Brewery (Nepal) Pvt. Ltd,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Registered,Nepal,"47,925",Asia,7/20/2023,9/1/2016,8/31/2026
292,"150 MW grid connected Wind Power based electricity generation project in Gujarat, India.",Vayu (Project 1) private limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"326,203",Asia,4/6/2020,,
308,"2.45 MW Wind Power Project in Rajasthan, India by Yamuna Power and Infrastructure Ltd.",Yamuna Power & Infrastructure Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"3,921",Asia,4/6/2020,,
1623,Denizli Bundled Solar Project,Yesilvadi Elektrik Üretim A.S.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Turkey,"6,818",Asia,4/6/2020,5/25/2015,5/24/2025
1622,REDD+ Project for Caribbean Guatemala: The Conservation Coast,Fundacion para el Ecodesarrollo y la Conservacion [FUNDAECO],Agriculture Forestry and Other Land Use,REDD,VM0015,Registered,Guatemala,"728,161",Latin America,6/4/2020,4/1/2012,3/31/2042
737,"TIST Program in Kenya, VCS 005",Clean Air Action Corporation,Agriculture Forestry and Other Land Use,ARR,AR-AMS0001,Registered,Kenya,"86,694",Africa,6/4/2020,1/1/2004,12/31/2033
487,"210 MW Musi Hydro Power Plant, Bengkulu",PT. PLN (Persero),Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Indonesia,"953,128",Asia,4/6/2020,8/1/2016,7/31/2026
738,"Carbon Project in the Emas-Taquari Biodiversity Corridor, Goiás and Mato Grosso do Sul, Brazil",Multiple Proponents,Agriculture Forestry and Other Land Use,ARR,AR-AMS0001,Registered,Brazil,"6,870",Latin America,4/6/2020,12/6/2010,12/5/2040
665,"Multi-Species Reforestation in Mato Grosso, Brazil",Multiple Proponents,Agriculture Forestry and Other Land Use,ARR,AR-AMS0006,Registered,Brazil,"15,512",Latin America,4/6/2020,11/1/1999,10/31/2039
607,Darkwoods Forest Carbon Project,Nature Conservancy of Canada,Agriculture Forestry and Other Land Use,IFM,VM0012,Registered,Canada,"124,847",North America,4/6/2020,4/1/2008,3/31/2108
796,"Alto Huayabamba: Carbon Dioxide sequestration through reforestation with small-scale farmers in Peru, San Martin Region",The PURE PROJECT SAS,Agriculture Forestry and Other Land Use,ARR,AR-AMS0001,Registered,Peru,"4,844",Latin America,4/6/2020,4/1/2008,3/31/2048
1113,The Valparaiso Project,Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0007,Registered,Brazil,"153,853",Latin America,4/6/2020,3/19/2011,3/18/2041
1085,EcoPlanet Bamboo Central America - Reforestation Project,"EcoPlanet Bamboo Group, LLC",Agriculture Forestry and Other Land Use,ARR,AR-ACM0001,Registered,Nicaragua,"40,815",Latin America,4/6/2020,6/1/2011,5/31/2031
1587,Fatma WEPP,Derne Temiz Enerji A.S.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"110,484",Asia,6/11/2021,10/21/2016,10/20/2026
1112,The Russas Project,Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0007,Registered,Brazil,"120,147",Latin America,6/4/2020,3/17/2011,3/16/2041
909,Grid Connected Wind Power Project in Tamil Nadu,Apraava Renewable Energy Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"54,105",Asia,5/11/2012,7/2/2020,7/1/2030
962,Forteko afforestation on degraded grasslands under extensive grazing,Multiple Proponents,Agriculture Forestry and Other Land Use,ARR,AR-ACM0001,Registered,Uruguay,"55,965",Latin America,4/6/2020,7/31/2007,7/30/2107
927,"13.75 MW wind power project in Davangere, Karnataka, India",Sargam Retails Pvt. Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"26,475",Asia,4/6/2020,,
624,"15 MW Biomass Residue Based Power Project at Ghazipur, India",Sukhbir Agro Energy Limited,Energy industries (renewable/non-renewable sources),,ACM0006,Registered,India,"67,259",Asia,4/6/2020,,
1582,Wind Grouped project by Hero Future Energies Private Limited (EKIESL-VCS-Aug-16-03),Hero Future Energies Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"171,293",Asia,6/8/2017,3/29/2016,3/28/2026
314,"15 MW Bundled grid-connected wind electricity generation project in  Radhapuram Taluk of Tirunelveli District in Tamil Nadu, India",Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"25,305",Asia,2/10/2010,,
8,15 MW Wind Energy Project in Maharashtra,M/s D. J. Malpani,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"25,848",Asia,3/19/2009,4/1/2016,3/31/2026
1041,OAxaca IV Wind Energy Project,CE OAXACA CUATRO S. DE R.L. DE C.V.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Mexico,"245,015",Latin America,4/6/2020,,
1042,Oaxaca III Wind Energy Project,CE OAXACA TRES S. DE R.L. DE C.V.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Mexico,"399,288",Latin America,5/20/2013,,
1043,Oaxaca II Wind Energy Project,CE OAXACA DOS S. DE R.L. DE C.V.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Mexico,"240,159",Latin America,5/31/2013,,
610,"4.50 MW Akkihebbal Mini Hydel Scheme, Cauvery Hydro Energy Ltd., India",Cauvery Hydro Energy Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"10,000",Asia,4/6/2020,,
417,P.S.C Starch Wastewater Treatment and Biogas Utilization Project,P.S.C. Starch Products Public Company Limited,Waste handling and disposal,,AMS-I.D.; AMS-III.H.,Registered,Thailand,"36,973",Asia,4/6/2020,,
1168,"Kulera Landscape REDD+ Program for Co-Managed Protected Areas, Malawi",Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0006,Registered,Malawi,"210,421",Africa,4/6/2020,10/1/2009,9/30/2039
631,"13.25 MW Wind Power Generation by RMTL, in Kutch, Gujarat",Ratnamani Metals & Tubes Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"23,960",Asia,4/6/2020,,
1580,Solar Grouped project by ACME Group (EKIESL-VCS-Aug-16-01),Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002; AMS-I.D.,Registered,India,"730,457",Asia,4/6/2020,6/22/2015,6/21/2025
1579,Renewable Energy Project in Rajasthan & Maharashtra,LNB Renewable Energy Private Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"25,616",Asia,1/20/2017,,
432,"Xiaoshan Power Plant’s NG Power Generation Project of Zhejiang Southeast Electric Power Co., Ltd.","Zhejiang Southeast Electric Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"937,067",Asia,4/6/2020,,
400,"Zhejiang Provincial Energy Group Zhenhai Natural Gas Power Generation Co., Ltd.’s NG Power Generation Project","Zhejiang Southeast Electric Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,AM0029,Registered,China,"937,067",Asia,4/6/2020,1/9/2017,1/8/2027
911,Grid Connected Wind Energy Project in Tamil Nadu,Apraava Wind Energy (Theni - Project II) Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"108,219",Asia,6/4/2020,6/25/2020,6/24/2030
1577,Fujian Yong’an Improved Forest Management Project,"Yong’an Forestry Bureau of Fujian province, P.R.China",Agriculture Forestry and Other Land Use,IFM,VM0010,Registered,China,"57,455",Asia,4/6/2020,7/1/2011,6/30/2031
562,The Kasigau Corridor REDD Project – Phase I Rukinga Sanctuary,Wildlife Works Carbon LLC,Agriculture Forestry and Other Land Use,REDD,VM0009,Registered,Kenya,"251,432",Africa,6/4/2020,1/1/2005,12/31/2034
1023,Grid Connected Wind Power Project by M/s Giriraj Enterprises in Madhya Pradesh,M/s Giriraj Enterprises,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"23,859",Asia,1/14/2014,,
619,15 MW Grid Connected Renewable Energy Wind Turbine in Karnataka,MINERAL ENTERPRISES LIMITED,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"32,275",Asia,4/6/2020,4/1/2016,3/31/2026
566,10 MW Wind Power Project in Maharashtra by Deepak Fertilizers and Petrochemicals Corporation Limited,Deepak Fertilisers and Petrochemical Corp. Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"14,313",Asia,4/6/2020,,
111,"Kalealti 15 MW Hydropower Plant, Turkey",Tektuð Elektrik Üretim A.Þ.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Turkey,"29,885",Middle East,4/6/2020,11/30/2016,11/29/2026
1395,Bajo Calima y Bahía Málaga (BCBM) REDD+ Project,Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0006,Registered,Colombia,"1,050,286",Latin America,4/6/2020,8/26/2013,8/25/2043
1140,Henan Xinxiang 24MW Biomass based Cogeneration Project,"Xinxiang Tianjie Bio-Power Generation Co., Ltd",Energy industries (renewable/non-renewable sources),,ACM0006,Registered,China,"55,874",Asia,9/11/2013,10/28/2019,10/27/2029
1574,Bundled Solar VCS Project by EKIESL (EKIESL- VCS.Oct 2016-01),Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"131,339",Asia,7/29/2022,,
958,BIOCORREDOR MARTIN SAGRADO REDD+ PROJECT,The PURE PROJECT SAS,Agriculture Forestry and Other Land Use,REDD,VM0015,Registered,Peru,"219,722",Latin America,4/6/2020,1/1/2010,12/31/2049
852,Rio Bravo Climate Action Project,Programme for Belize,Agriculture Forestry and Other Land Use,REDD,VM0007,Registered,Belize,"94,970",North America,4/6/2020,,
1347,KSAIL Bagasse Power Project,Viability Incentives,Energy industries (renewable/non-renewable sources),,ACM0006,Registered,Kenya,"45,118",Africa,10/20/2016,,
786,Hyundai Steel Waste Energy Cogeneration Project,Multiple Proponents,Energy industries (renewable/non-renewable sources); Manufacturing industries,,ACM0012,Registered,South Korea,"1,774,699",Asia,4/6/2020,3/24/2020,3/23/2030
1572,Maldonado II Wind Farm,"R DEL ESTE, S.A.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Uruguay,"84,718",Latin America,2/27/2017,6/16/2016,6/15/2026
197,Kamiranga Ceramic Fuel Switching Project,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.E.,Registered,Brazil,"29,828",Latin America,4/6/2020,1/1/2018,12/31/2027
158,Menegalli Ceramic Fuel Switching Project,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.E.,Registered,Brazil,"26,503",Latin America,6/4/2020,4/1/2018,3/31/2028
1024,"Grid Connected Wind Power Project by M/s. Giriraj Enterprises at Tejuva, Rajasthan",M/s Giriraj Enterprises,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"13,600",Asia,1/14/2014,3/31/2021,3/30/2031
1571,Manoa REDD+ Project,Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0015,Registered,Brazil,"257,469",Latin America,4/6/2020,1/1/2013,12/31/2042
1218,"Evio Kuiñaji Ese´Eja Cuana, To Mitigate Climate Change, Madre de Dios - Perú",Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0007,Registered,Peru,"114,410",Latin America,4/29/2020,7/1/2011,6/30/2031
1134,52.50 MW Wind energy farm at Mokla Rajasthan by HZL,Hindustan Zinc Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Withdrawn,India,"85,863",Asia,6/4/2020,,
1135,27.3 MW Wind energy farm at Mokla Rajasthan by HZL,Hindustan Zinc Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Withdrawn,India,"44,627",Asia,6/4/2020,,
1136,25.5 MW Wind Energy Farm at Nandurbar Maharashtra by HZL,Hindustan Zinc Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Withdrawn,India,"42,912",Asia,6/4/2020,,
1137,"21 MW Wind energy farm at Palladam, TamilNadu by HZL",Hindustan Zinc Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Withdrawn,India,"42,131",Asia,6/4/2020,,
1138,9 MW Wind Energy Farm at Jodhpur Rajasthan by HZL,Hindustan Zinc Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Withdrawn,India,"14,846",Asia,6/4/2020,,
1139,"15 MW Wind energy farm at Gopalpura, Karnataka by HZL",Hindustan Zinc Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Withdrawn,India,"31,875",Asia,4/6/2020,,
1328,Araku Valley Livelihood Project,Livelihoods Fund SICAV SIF,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,India,"80,660",,4/6/2020,8/27/2010,8/26/2030
1409,Yalnizardiç Dam and Berat HEPP,AKKOY ENERJI A.S.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"30,519",Middle East,1/17/2022,,
1569,Karacabey Wind Power Project,Yalova Rüzgar Enerjisinden Elektrik Üretim Anonim Sirketi,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"108,181",Asia,4/6/2020,10/21/2016,10/20/2026
1567,Wind Power Project in Rajasthan by LWEPL,Lalpur Wind Energy Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"73,290",Asia,9/22/2016,,
576,"Restoration of degraded areas and reforestation in Cáceres and Cravo Norte, Colombia",Asorpar Ltd.,Agriculture Forestry and Other Land Use,ARR,AR-AM0005; AR-ACM0003,Registered,Colombia,"80,000",Latin America,4/6/2020,2/2/2002,2/1/2032
1066,Damlapinar Hydroelectric Power Plant Project,Cenay Elektrik Uretim Ins.San. ve Tic. Ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"44,292",Middle East,4/6/2020,,
1566,REDD+ Project Resguardo Indigena Unificado Selva de Mataven (RIU SM),Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0007,Registered,Colombia,"3,622,352",Latin America,12/8/2016,1/1/2013,12/31/2042
370,Grid connected bundled wind power project in Gujarat managed by Enercon (India) Limited,Wind World (India) Ltd.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"29,562",Asia,4/6/2020,,
1031,Dak Psi 3 and 4 Hydropower Project,Dak Psi Hydropower Investment and Development JSC,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Viet Nam,"89,961",Asia,4/6/2020,,
925,Bundled Wind Power Project by M/s D. J Malpani,M/s D. J. Malpani,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"11,233",Asia,6/4/2020,,
412,"Bundled wind energy generation projects in Gujarat, India",Wind World (India) Ltd.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"91,266",Asia,4/6/2020,,
835,"44.40 MW Wind Energy Project by Ruchi Soya Industries Limited, India",Ruchi Soya Industries Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"81,853",Asia,4/6/2020,,
1390,Carmen del Darién (CDD) REDD+ Project,Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0006,Registered,Colombia,"62,400",Latin America,4/6/2020,1/28/2014,1/27/2044
142,"Reforestation of degraded grasslands in Uchindile & Mapanda, Tanzania",Green Resources Tanzania Ltd (GRL),Agriculture Forestry and Other Land Use,ARR,AR-AM0005,Registered,Tanzania,"25,000",Africa,4/6/2020,1/1/2002,12/31/2100
875,FLORESTAL SANTA MARIA PROJECT,Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0007,Registered,Brazil,"997,444",Latin America,4/6/2020,4/13/2009,4/12/2039
1396,Rio Pepe y ACABA REDD+ Project,Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0006,Registered,Colombia,"68,454",Latin America,4/6/2020,12/1/2014,11/30/2044
1408,Chyulu Hills REDD+ Project,Chyulu Hills Conservation Trust,Agriculture Forestry and Other Land Use,REDD,VM0009,Registered,Kenya,"1,100,943",Africa,4/6/2020,9/19/2013,9/18/2043
1353,"Bundled Wind Power Project in Tamilnadu, India, co-ordinated by Tamilnadu Spinning Mills Association (TASMA-V2)",TAMILNADU SPINNING MILLS ASSOCIATION (TASMA),Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"417,392",Asia,4/6/2020,,
1203,Suzlon 8.40 MW Wind Power Project,Kishangarh Hi-tech Textile Park Ltd,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"13,081",Africa,6/4/2020,12/31/2020,12/30/2030
1186,Viñales biomass power plant,Celulosa Arauco y Constitución S.A.,Energy industries (renewable/non-renewable sources),,ACM0006,Registered,Chile,"258,093",Latin America,4/6/2020,,
1560,Tejuva-Chandgarh Wind Project,CLP Wind Farms (India) Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"261,891",Asia,4/6/2020,,
66,Karakurt 10.8 MW Wind Farm,Deniz Elektrik Uretim Ltd. Sti.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Turkey,"24,381",Middle East,6/5/2009,5/28/2021,5/27/2028
64,Gomes de Mattos Ceramic Fuel Switching Project,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.E.,Registered,Brazil,"47,997",Latin America,4/6/2020,5/1/2016,4/30/2026
1209,Wind Power Project at Bhachau by Powerica Limited,POWERICA LIMITED,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"22,398",,4/6/2020,,
1400,Concosta REDD+ Project,Concosta Community Council,Agriculture Forestry and Other Land Use,REDD,VM0006,Registered,Colombia,"333,978",Latin America,4/6/2020,7/18/2013,7/17/2043
1391,SIVIRÚ-USARAGÁ-PIZARRO-PILIZÁ (SUPP) REDD+ Project,Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0006,Registered,Colombia,"312,078",Latin America,4/6/2020,10/26/2013,10/25/2043
1389,Acapa -­ Bajo Mira Y Frontera REDD+ Project,Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0006,Registered,Colombia,"404,786",Latin America,6/9/2020,11/13/2013,11/12/2043
1392,Cajambre REDD+ Project,Consejo Comunitario de Cajambre,Agriculture Forestry and Other Land Use,REDD,VM0006,Registered,Colombia,"297,488",Latin America,4/6/2020,11/14/2013,11/13/2043
1399,Mutatá REDD+ Project,Cabildo Mayor Indígena de Mutatá,Agriculture Forestry and Other Land Use,REDD,VM0006,Registered,Colombia,"156,476",Latin America,4/6/2020,6/26/2013,6/25/2043
943,Rio Negro Ceramic  Fuel Switching Project,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.E.,Registered,Brazil,"11,256",Latin America,4/6/2020,3/1/2019,2/28/2029
1559,49.5 MW Wind Power Project by Master Wind Energy Limited in Pakistan,M/s. Master Wind Energy Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Pakistan,"105,255",Asia,4/6/2020,10/14/2016,10/13/2026
84,BEIJING 48 MW GUANTING WIND POWER PROJECT,Beijing Jingeng Energy Technology Investment Compa,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"100,720",Asia,4/6/2020,1/18/2018,1/17/2028
1558,"Agroforestry and forest restoration for ecological connectivity, poverty reduction and biodiversity conservation in Cerro San Gil, Caribbean Guatemala",Livelihoods Fund SICAV SIF,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,Guatemala,"51,827",Latin America,4/6/2020,11/9/2013,11/8/2043
868,"REDD project in Brazil nut concessions in Madre de Dios, Peru",Bosques Amazónicos,Agriculture Forestry and Other Land Use,REDD,VM0007,Registered,Peru,"2,086,089",Latin America,4/6/2020,1/1/2010,12/31/2040
928,Yunnan Mangli Hydropower Project,Datang Mangli Hydropower Development Company Limit,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"51,887",Asia,11/23/2012,,
844,Madre de Dios Amazon REDD+ Project,Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0007,Registered,Peru,"659,793",Latin America,4/6/2020,1/1/2009,12/31/2046
36,China Xiaogushan Hydropower Project,"Xiaogushan Hydropower Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"39,947",Asia,4/9/2009,,
1419,Wind Power Project by Rajasthan Gum Private Limited (EKI.CDM.July-11-01),Rajasthan Gum Private Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"20,357",Asia,4/6/2020,9/24/2021,9/23/2031
1300,Papart Large Scale Run-of-River Hydro Powerplant Project,Elite Elektrik Üretim ve Makine San. Tic. A.S.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"39,543",Middle East,4/6/2020,3/2/2022,3/1/2032
1551,Wind Power Project by Rajasthan Gum Private Limited (EKIESL-CDM.September-12-02),Rajasthan Gum Private Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"24,213",Asia,4/6/2020,,
510,4 MW Kirloskar Wind Farms in Maharashtra,Wind World (India) Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"6,851",Asia,4/6/2020,,
914,Golova and Sevindik HPPs of Subehri Hydropower Project,YPM Elektrik Uretim A.p,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Turkey,23,Middle East,4/6/2020,,
986,"Kumköy Hydroelectric Power Plant, Samsun",ENTEK ELEKTRIK URETIMI ANONIM SIRKETI,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"49,037",Middle East,4/6/2020,3/3/2021,3/2/2031
1550,Uberlandia landfills I and II,Multiple Proponents,Waste handling and disposal,,ACM0001,Registered,Brazil,"40,093",Latin America,8/8/2017,3/1/2019,2/28/2026
489,44 MW Bundled Wind Power Project in Maharashtra managed by Enercon India Limited.,Wind World (India) Ltd.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"75,368",Asia,4/6/2020,4/1/2016,3/31/2026
1340,Bale Mountains Eco-region REDD+ project,Oromia Forest and Wildlife Enterprise,Agriculture Forestry and Other Land Use,REDD,VM0015,Registered,Ethiopia,"1,288,821",Africa,7/25/2017,1/1/2012,12/31/2031
1019,Niksar Hydroelectric Power Plant,İçtaş Yenilenebilir Enerji Üretim ve Ticaret A.Ş,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"99,337",Middle East,4/6/2020,5/24/2022,5/23/2032
1372,Saf I Hepp,SAF ENERJİ ELEKTRİK ÜRETİM SAN.VE TİC. A.Ş.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"24,627",Middle East,3/29/2021,,
1547,5MW Biomass Based Cogeneration Project at Sainsons,Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0006,Registered,India,"28,442",Asia,11/7/2016,1/1/2017,12/31/2026
1094,Ecomapua Amazon REDD Project,Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0015,Registered,Brazil,"72,338",Latin America,4/6/2020,1/1/2003,12/31/2032
380,MRF wind power project in Tamilnadu managed by Enercon India Limited,Wind World (India) Ltd.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"28,156",Asia,4/6/2020,,
706,51 MW Wind Power Project at Chitradurga,M/s. NSL Renewable Power Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"127,993",Asia,4/6/2020,6/6/2018,6/5/2028
1315,Biomass based cogeneration plant at Godrej Agrovet Ltd. Chintampalli,Godrej Agrovet Limited,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Registered,India,"86,509",Asia,8/14/2014,,
1546,Usak Wind Power Plant,Aydem Yenilenebilir Enerji A.Ş.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"105,509",Asia,7/21/2020,,
1543,Bosques del Uruguay Afforestation through High Quality Timber in Grasslands Project,Agroempresa Forestal S.A.,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,Uruguay,"11,499",Latin America,8/17/2017,5/30/2012,5/29/2072
1542,Yunnan Kunming Liangqu Improved Forest Management Project,"Kunming Yuming Investment Development Co., Ltd.",Agriculture Forestry and Other Land Use,IFM,VM0010,Registered,China,"54,734",Asia,4/6/2020,4/1/2011,3/31/2031
1541,Lacandon – Forest for life REDD+ Project,Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0015,Registered,Guatemala,"238,875",Latin America,4/6/2020,2/1/2012,1/31/2042
1539,Gangakhed Sugar & Energy Private Ltd (GSEPL) 30 MW Bagasse Based Co-generation Power Project,Gangakhed Sugar & Energy Private Limited (GSEPL),Energy industries (renewable/non-renewable sources),,ACM0006,Registered,India,"64,480",Asia,4/6/2020,,
1142,Ticket Log Fleet Fuel Substitution,Ticket Soluções HDFGT S.A,Transport,,VM0019,Registered,Brazil,456,Latin America,4/6/2020,,
1065,HYDROELECTRIC PROJECT ITUANGO,Empresas Publicas de Medellin EPM ESP,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Colombia,"4,383,088",Latin America,7/9/2013,1/1/2023,12/31/2032
935,"Saving the Planet, one stew at a time",TAKE BACK THE FUTURE CC,Energy industries (renewable/non-renewable sources),,AMS-II.C.,Registered,South Africa,"56,870",Africa,4/6/2020,,
1538,ECO2 Rubber Forests Guatemala,"Negocios Energeticos De Occidente, S.A.",Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,Guatemala,"28,033",Latin America,9/6/2016,5/31/2011,5/30/2067
1536,Grid Connected Solar Power Project at Rajasthan by Roha Dychem Private Limited,Roha Dyechem Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Rejected by Administrator,India,"41,082",Asia,,9/30/2015,9/29/2025
1308,Parque Eolico Maldonado,"R del Sur, S.A.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Uruguay,"109,818",Latin America,4/5/2016,,
